id,dominio_original_csv,dominio_verificado,common_name,data_expiracao,dias_restantes
67910a35acde0a9b218ffdd5,https://www.nzdmei.com.br,www.nzdmei.com.br,nzdmei,02/09/2025 21:18:09 UTC,88
67910b4cacde0a9b218ffe00,https://www.meiwrassessoria.com.br,www.meiwrassessoria.com.br,meiwrassessoria,02/09/2025 21:22:55 UTC,88
67910d4facde0a9b218ffe3e,https://www.legacycontabil.com.br,www.legacycontabil.com.br,legacycontabil,21/08/2025 13:13:20 UTC,76
67910f80acde0a9b218ffe5d,https://www.clickempresasmei.com.br,www.clickempresasmei.com.br,clickempresasmei,29/07/2025 01:29:32 UTC,53
6794019edac23bcad4e2d487,digitecontabil.com.br,digitecontabil.com.br,digitecontabil,28/08/2025 22:18:11 UTC,83
67982924dac23bcad4e2f4fe,https://www.maxximei.com.br,www.maxximei.com.br,maxximei,10/08/2025 18:50:24 UTC,65
67982ca4dac23bcad4e2f54b,https://www.digimei.app,www.digimei.app,digimei.app,03/09/2025 10:54:41 UTC,89
6798e7c7dac23bcad4e2fb09,https://inovaremei.com.br/,inovaremei.com.br,inovaremei,02/09/2025 22:18:17 UTC,88
679cbc9a1d65e9567751bac9,asconassessoriacontabil.com.br,asconassessoriacontabil.com.br,asconassessoriacontabil,12/08/2025 21:16:30 UTC,67
679cbfbd1d65e9567751bafa,https://www.empreendacomlouise.com.br,www.empreendacomlouise.com.br,empreendacomlouise,27/07/2025 20:15:28 UTC,51
67a10e91b18bd3abc003efbc,cmei.com.br,cmei.com.br,cmei,02/09/2025 21:37:38 UTC,88
67a11dc2b18bd3abc003f2b1,https://www.ideiamei.com.br,www.ideiamei.com.br,ideiamei,14/08/2025 11:43:30 UTC,69
67a3589f26e3c5c830a2ac03,https://www.romancontabilidade.com.br,www.romancontabilidade.com.br,romancontabilidade,25/08/2025 14:34:59 UTC,80
67a4c4dace847cdcdbb41a90,https://www.meiturbo.com.br,www.meiturbo.com.br,meiturbo,25/08/2025 18:13:11 UTC,80
67a50ca0b6570ce1f32c248d,http://www.voudemei.com.br,www.voudemei.com.br,voudemei,14/08/2025 20:28:08 UTC,69
67a513f2b6570ce1f32c2509,http://www.argolomei.com.br,www.argolomei.com.br,argolomei,27/08/2025 20:38:09 UTC,82
67ae02560456db5c1a5b685c,https://www.soumeiplus.com.br,www.soumeiplus.com.br,soumeiplus,12/08/2025 09:51:11 UTC,67
67ae09b00456db5c1a5b6902,http://www.3ncontabilidade.com.br,www.3ncontabilidade.com.br,3ncontabilidade,25/07/2025 20:26:49 UTC,49
67b496b4a6b5a09d60bbafb9,http://www.Levemei.com.br,www.Levemei.com.br,levemei,19/07/2025 15:53:14 UTC,43
67b6463d16503fcb0ca98b04,http://www.amscontabil.app.br,www.amscontabil.app.br,amscontabil.app.br,26/07/2025 01:34:08 UTC,50
67b89064a3e20dfe79c32fb9,http://www.alexfontoura.com.br,www.alexfontoura.com.br,alexfontoura,15/08/2025 20:16:52 UTC,70
67b89c2da3e20dfe79c33035,http://www.eclipsemei.com.br,www.eclipsemei.com.br,eclipsemei,26/07/2025 20:19:08 UTC,50
67b8b4d2a3e20dfe79c3318f,http://www.plataformamei.com.br,www.plataformamei.com.br,plataformamei,15/08/2025 00:15:50 UTC,70
67b8bc49a3e20dfe79c33254,http://www.plusmei.com.br,www.plusmei.com.br,plusmei,15/06/2025 13:51:00 UTC,9
67c0bbe5bb9b9e7fffcddee5,https://www.cliccontmei.com.br,www.cliccontmei.com.br,cliccontmei,10/08/2025 20:42:46 UTC,65
67c0c106dc88cc7fd88beb16,http://www.rentabilmei.com.br,www.rentabilmei.com.br,rentabilmei,08/08/2025 20:28:06 UTC,63
67c0c1bcdc88cc7fd88beb2b,https://www.safiracontabilmei.com.br,www.safiracontabilmei.com.br,safiracontabilmei,23/08/2025 03:51:49 UTC,78
67c0cad5dc88cc7fd88bebc1,http://www.starttcontabilmei.com.br,www.starttcontabilmei.com.br,starttcontabilmei,08/08/2025 20:26:34 UTC,63
67c0ce5fbb9b9e7fffcde00b,http://www.boramei.com.br,www.boramei.com.br,boramei,08/08/2025 20:30:13 UTC,63
67c0cfc9bb9b9e7fffcde01a,https://www.deicontmei.com.br,www.deicontmei.com.br,deicontmei,14/08/2025 20:16:04 UTC,69
67c0d3dfbcd3a584a1e9f285,http://www.fluxodigitalmei.com.br,www.fluxodigitalmei.com.br,fluxodigitalmei,15/08/2025 20:15:42 UTC,70
67c9d164cee5ae00be4d4f9a,http://www.ASMEISOLUTION.COM.BR,www.ASMEISOLUTION.COM.BR,asmeisolution,11/08/2025 12:07:56 UTC,66
67c9d5620a401f00e4005f51,https://www.negreirosmei.com.br,www.negreirosmei.com.br,negreirosmei,12/08/2025 12:57:19 UTC,67
67c9d8e80a401f00e4005f7f,http://www.meidez.com.br,www.meidez.com.br,meidez,24/06/2025 10:50:37 UTC,18
67c9e7b1cee5ae00be4d513b,https://www.netmei.com.br,www.netmei.com.br,netmei,11/07/2025 22:39:44 UTC,36
67c9f0340a401f00e4006174,https://www.grupogestormei.com.br,www.grupogestormei.com.br,grupogestormei,26/06/2025 15:46:36 UTC,20
67d1fd1ce487575d8582c558,https://www.asamei.com.br,www.asamei.com.br,asamei,15/08/2025 20:15:50 UTC,70
67d33d6ea38d437e20d263d8,https://www.i9mei.com.br,www.i9mei.com.br,i9mei,31/08/2025 20:30:08 UTC,86
67d470b1908a838cde0b0fdd,http://www.etercontabilidade.com.br,www.etercontabilidade.com.br,etercontabilidade,25/08/2025 20:32:53 UTC,80
67d8263e7f290db6ae031c41,https://www.corebitcontabil.com.br,www.corebitcontabil.com.br,corebitcontabil,25/08/2025 21:40:21 UTC,80
67d829f97f290db6ae031c92,http://www.sngestao.com.br,www.sngestao.com.br,sngestao,24/08/2025 20:30:57 UTC,79
67d8405a7f290db6ae031de4,https://www.provessimei.com.br,www.provessimei.com.br,provessimei,31/08/2025 21:18:50 UTC,86
67d962876eeedeb688cbcd03,https://www.waymei.com.br,www.waymei.com.br,waymei,24/08/2025 20:16:27 UTC,79
67d966216eeedeb688cbcd32,https://www.somamaismei.com.br,www.somamaismei.com.br,somamaismei,29/08/2025 20:33:25 UTC,84
67e29a9417a79c4c9302b48a,https://www.plenamei.com.br,www.plenamei.com.br,plenamei,28/08/2025 20:31:16 UTC,83
67e4407e4e1d4788631e9819,https://www.contarismei.com.br,www.contarismei.com.br,contarismei,31/08/2025 01:26:00 UTC,86
67e5519674e1ac91054ebf41,https://www.piosolucoesmei.com.br,www.piosolucoesmei.com.br,piosolucoesmei,25/08/2025 20:52:09 UTC,80
67e55d547c726490df490b2a,https://www.sowmei.com.br,www.sowmei.com.br,sowmei,27/08/2025 20:22:39 UTC,82
67e55fa974e1ac91054ec2cb,https://www.meitamorfose.com.br,www.meitamorfose.com.br,meitamorfose,18/07/2025 22:38:41 UTC,43
67e563e574e1ac91054ec357,https://www.contabilizzo.com.br,www.contabilizzo.com.br,contabilizzo,25/07/2025 09:16:27 UTC,49
67ebf303b43ef01dc44efc9e,https://www.cmei.app.br,www.cmei.app.br,cmei.app.br,11/07/2025 18:40:55 UTC,35
67ebf705e5d4b81deafac9f8,https://www.bellumei.com.br,www.bellumei.com.br,bellumei,07/07/2025 18:58:58 UTC,31
67ebfa52e5d4b81deafaca46,https://www.nextmei.com.br,www.nextmei.com.br,nextmei,10/07/2025 14:19:31 UTC,34
67ebfbe4b43ef01dc44efd68,https://www.sermarcontabilidade.com.br,www.sermarcontabilidade.com.br,sermarcontabilidade,11/07/2025 22:38:24 UTC,35
67ec0031b43ef01dc44efd9f,http://www.meibra360.com.br,www.meibra360.com.br,meibra360,10/07/2025 14:19:32 UTC,34
67ec01c6e5d4b81deafacae0,https://www.if2assessoria.com.br,www.if2assessoria.com.br,if2assessoria,11/07/2025 22:39:42 UTC,36
67ec04e3b43ef01dc44efdf8,https://www.lucrummei.com.br,www.lucrummei.com.br,lucrummei,11/07/2025 18:40:33 UTC,35
67ec06e349effc1fdc964db9,https://www.jbarrosmei.com.br,www.jbarrosmei.com.br,jbarrosmei,11/07/2025 18:51:41 UTC,35
67f7cbc1117fc8deb146ae68,https://www.abadiemeifacil.com.br,www.abadiemeifacil.com.br,abadiemeifacil,11/07/2025 22:39:44 UTC,36
67f7fbbcd6156ee35409e1d2,https://www.impulsomei.com.br,www.impulsomei.com.br,impulsomei,04/08/2025 12:44:10 UTC,59
67f81c63d6156ee35409e435,https://www.realmei.com.br,www.realmei.com.br,realmei,25/07/2025 13:08:11 UTC,49
67f81f52b0091be3298f1598,https://www.contabilizameumei.com.br,www.contabilizameumei.com.br,contabilizameumei,12/08/2025 09:46:26 UTC,67
67f820e3d6156ee35409e4d8,https://www.nippomei.com.br,www.nippomei.com.br,nippomei,29/07/2025 11:43:31 UTC,53
67f823ead6156ee35409e52b,https://www.maxlinemei.com.br,www.maxlinemei.com.br,maxlinemei,25/07/2025 12:12:58 UTC,49
67f827beb0091be3298f1634,https://www.dreismei.com.br,www.dreismei.com.br,www.dreismei,14/07/2025 20:08:56 UTC,38
67f828d1b0091be3298f1673,https://www.certmeiclub.com.br,www.certmeiclub.com.br,certmeiclub,18/08/2025 21:41:08 UTC,73
67fc5a03d6156ee35409f452,https://www.turbimei.com.br,www.turbimei.com.br,turbimei,31/07/2025 15:37:46 UTC,55
67fc5c9dd6156ee35409f45b,https://www.falcaomei.com.br,www.falcaomei.com.br,falcaomei,15/07/2025 00:08:31 UTC,39
67fd5be2cfb5fceeb22ed705,https://www.cooperamei.com.br,www.cooperamei.com.br,cooperamei,21/07/2025 22:28:31 UTC,45
67fe96bbb6c16929a55db21b,https://www.alphavel.com.br,www.alphavel.com.br,alphavel,18/07/2025 18:54:21 UTC,42
67feb0fdcfb5fceeb22ee86c,https://www.macedomei.com.br,www.macedomei.com.br,macedomei,25/07/2025 12:13:24 UTC,49
67febec9cfb5fceeb22ee928,https://www.someicontabil.com.br,www.someicontabil.com.br,someicontabil,26/07/2025 17:17:54 UTC,50
67fecc2db6c16929a55db4e2,https://www.gnsolucoesempresariais.com.br,www.gnsolucoesempresariais.com.br,gnsolucoesempresariais,17/07/2025 17:43:09 UTC,41
67fffdd2b6c16929a55dbd8e,https://www.psmei.com.br,www.psmei.com.br,psmei,18/07/2025 12:22:04 UTC,42
68000e55b6c16929a55dbe95,https://www.ap8.com.br,www.ap8.com.br,ap8,27/07/2025 23:42:58 UTC,52
680011f7b6c16929a55dbec7,https://www.simmei.tech,www.simmei.tech,simmei.tech,26/08/2025 00:58:47 UTC,81
6800131dcfb5fceeb22ef3b1,https://www.primedigitalmei.com.br,www.primedigitalmei.com.br,primedigitalmei,25/07/2025 13:05:42 UTC,49
68001ab1b6c16929a55dbf75,https://www.rrconectmei.com.br,www.rrconectmei.com.br,rrconectmei,25/07/2025 13:23:41 UTC,49
6807a425cfb5fceeb22f08a6,https://www.logmei.com.br,www.logmei.com.br,logmei,22/07/2025 12:55:54 UTC,46
6807b0dccfb5fceeb22f0a3b,https://www.empreendemeiexpress.com.br,www.empreendemeiexpress.com.br,empreendemeiexpress,30/07/2025 23:13:53 UTC,55
6807e32ccfb5fceeb22f0fb9,https://www.focomei.com.br,www.focomei.com.br,focomei,21/07/2025 22:04:55 UTC,45
680924484c63fa47b5d4f109,https://www.meinamao.com.br,www.meinamao.com.br,meinamao,25/07/2025 10:17:38 UTC,49
680b93ff483b4dd3779e5737,https://www.sitecmei.com.br,www.sitecmei.com.br,sitecmei,27/07/2025 17:35:53 UTC,51
680ba2cf2b2e42d39e281ac7,https://www.anxmei.com.br,www.anxmei.com.br,anxmei,25/07/2025 13:05:33 UTC,49
680be4a22b2e42d39e281eae,https://www.alphastimei.com.br,www.alphastimei.com.br,alphastimei,03/08/2025 09:04:17 UTC,58
6810ec8a6b44ad2889385875,https://www.meinocontrole.com.br,www.meinocontrole.com.br,meinocontrole,30/07/2025 20:57:55 UTC,54
681254636b44ad288938636f,https://www.republicamei.com.br,www.republicamei.com.br,republicamei,03/08/2025 01:23:23 UTC,58
681258c0b18f0f36185c4303,https://www.integralcontabilidademei.com.br,www.integralcontabilidademei.com.br,integralcontabilidademei,04/08/2025 12:45:40 UTC,59
68125c6eb18f0f36185c432e,https://www.meuportalmei.com.br,www.meuportalmei.com.br,meuportalmei,18/08/2025 01:24:35 UTC,73
6814b6443688f33b7dc839f9,https://www.avancomei.com.br,www.avancomei.com.br,avancomei,01/08/2025 08:36:33 UTC,56
6814bf473688f33b7dc83a8b,https://www.lc2consultoria.com,www.lc2consultoria.com,lc2consultoria.com,21/08/2025 00:49:09 UTC,76
6821ea3dc98d2dea4115ec37,https://www.rapidomei.com.br,www.rapidomei.com.br,rapidomei,12/08/2025 12:35:57 UTC,67
6821f0947580bbea673912d5,https://www.econectmei.com.br,www.econectmei.com.br,econectmei,20/08/2025 11:04:08 UTC,75
682202d77580bbea67391473,https://www.dscmeis.com.br,www.dscmeis.com.br,dscmeis,20/08/2025 11:06:13 UTC,75
6824b109007ccc31e3a0bffb,https://www.torresmei.com.br,www.torresmei.com.br,torresmei,15/08/2025 09:36:05 UTC,70
682731befe6667552f0541e5,https://www.spedmei.com.br,www.spedmei.com.br,spedmei,25/08/2025 14:09:59 UTC,80
682b269ff791e06dc2d63133,https://www.unionservicosmei.com.br,www.unionservicosmei.com.br,unionservicosmei,21/08/2025 08:36:05 UTC,76
682ce041ea4aeed2d8e312e5,https://www.balancoassessoriadigital.com.br,www.balancoassessoriadigital.com.br,balancoassessoriadigital,21/08/2025 16:15:29 UTC,76
682f1dcaf3fa1fee4e1f4f0e,https://www.acionarmei.com.br,www.acionarmei.com.br,acionarmei,26/08/2025 00:58:17 UTC,81
68308b12fa50d2feced0e989,https://www.empresasmei.com.br,www.empresasmei.com.br,empresasmei,26/08/2025 00:58:02 UTC,81
68308c41b05226fef5b47e38,https://www.rodanmei.com.br,www.rodanmei.com.br,rodanmei,26/08/2025 00:58:08 UTC,81
6830dd7cfa50d2feced0ef4d,https://www.mei4k.com.br,www.mei4k.com.br,mei4k,29/08/2025 10:12:02 UTC,84
68346f27e87e393a1811d15f,https://www.vascontabilidademei.com.br/,www.vascontabilidademei.com.br,vascontabilidademei,29/08/2025 10:16:57 UTC,84
